"","X","user_id","name","average_stars","review_count","fans","yelping_since","fans.1","cool","funny","useful","compliment_cool","compliment_funny","compliment_plain","weight","weight"
"11733",700345,"rSb-SGBXZq_oI6mQJJx8dw","Jessica",4,8,0,"2015-04-30 14:19:40",0,1,0,3,0,0,0,0.000654009457966816,0.000654009457966816
"11734",700457,"WDqSoCpBLK4yliWMVnPUJg","Jeff",3.95,19,0,"2014-09-05 11:57:29",0,7,1,16,0,0,0,0.00174398237739836,0.00174398237739836
"11735",700551,"omdG9dkNpOuSm_Mn_uxuJQ","Mercedes",2.6,5,0,"2016-12-12 15:58:19",0,1,1,1,0,0,0,0.000398246559749428,0.000398246559749428
"11736",700730,"QsX1tdxlyy4rqk7rwj0uOw","Patti",3.29,7,0,"2015-08-14 17:23:50",0,0,0,2,0,0,0,0.000556128603858036,0.000556128603858036
"11737",700737,"H7lcnZdrlA_ODTI1O7is4Q","Sean",2.53,9,1,"2011-12-24 19:09:53",1,1,0,13,0,0,0,0.00100033110293441,0.00100033110293441
"11738",700807,"vokRkVfpn3qWD3P8qz5EFQ","Johanny",4.2,5,0,"2016-04-02 16:38:17",0,0,0,2,0,0,0,0.000372536180240677,0.000372536180240677
"11739",700827,"rbALw5vyXoiu6X_BN_6RaQ","Frank",5,7,0,"2011-10-28 21:15:10",0,0,0,1,0,0,0,0.000553452937355057,0.000553452937355057
"11740",700919,"xUbTm34eeO1Fwbejb62aqw","Mike",3,13,0,"2011-09-20 17:16:58",0,6,6,27,0,0,3,0.00140443039007607,0.00140443039007607
"11741",701382,"EUWH9-3Q0evkdFRRaFnxcQ","Eric",2.6,5,1,"2010-12-05 16:40:58",1,1,0,1,0,0,0,0.000601038257663937,0.000601038257663937
"11742",701656,"QsR44Kco3FXJ0bjHQq4L7A","Craig",3.43,96,2,"2010-04-09 20:00:44",2,57,28,154,14,14,11,0.0109684410826016,0.0109684410826016
"11743",702256,"C0cgjndcXncmn9QznjH75w","Megan",1,2,0,"2014-08-22 00:23:00",0,0,0,0,0,0,0,9.17962118086796e-05,9.17962118086796e-05
"11744",702574,"_xJx7K2tq71hJUGxUOzUYw","Gabriel",2.22,8,0,"2016-05-09 10:15:49",0,0,0,1,0,0,0,0.000645249149163736,0.000645249149163736
"11745",702754,"71iQWYaeppkgH6JSPPC5JQ","Promy",2.46,12,0,"2010-07-01 05:10:28",0,1,5,10,0,0,1,0.00118491484736914,0.00118491484736914
"11746",702899,"SPDOSWX_bFCHpji0DVb9JA","William",1.5,6,1,"2014-09-07 22:02:47",1,1,5,10,0,0,0,0.00084180081907248,0.00084180081907248
"11747",703007,"A-YVJh6sM2dieEVicQGk9g","Paul",3.69,13,0,"2014-12-07 19:47:55",0,0,1,3,0,0,0,0.0011345586114277,0.0011345586114277
"11748",703090,"8uK8KuMaeDEkpRkIdkRAGg","Norman",3.3,56,0,"2015-05-18 07:53:10",0,9,10,31,0,0,3,0.00547250537211101,0.00547250537211101
"11749",703125,"lplaU6UEkcjASRnyiLXidw","Marla",4.75,7,0,"2015-05-28 02:04:51",0,0,1,2,0,0,2,0.000621316725220042,0.000621316725220042
"11750",703176,"Qj54Q8Eemlg6upFx9kXqVA","Brett",2,1,0,"2016-04-09 23:10:25",0,1,0,1,0,0,0,6.08464230009991e-06,6.08464230009991e-06
"11751",703365,"Ma-8U4Hg-UrtTJKtSAxV-w","Aimee",5,5,1,"2012-06-12 03:37:48",1,0,0,0,0,0,0,0.000594953615363837,0.000594953615363837
"11752",703369,"4UQyguSkqk2MEAaY4lSqfA","Rob",3.33,3,0,"2011-07-01 17:58:18",0,0,0,0,0,0,0,0.000183592423617359,0.000183592423617359
"11753",703410,"77EYLMh652kRyw1BCEyofw","Greg",2,4,0,"2014-07-16 19:01:04",0,1,0,5,0,0,0,0.000292175943738055,0.000292175943738055
"11754",703448,"1SdkRAIyUO8gq8a2chKXQA","Eileen",4.83,6,0,"2015-07-25 03:02:47",0,4,2,4,0,0,0,0.000533273768673018,0.000533273768673018
"11755",703663,"WePsVyex08I3Liu5gx_N5Q","Russell",3,2,1,"2013-02-04 18:30:23",1,0,0,2,0,0,0,0.000324916312943756,0.000324916312943756
"11756",703716,"MA6wBu7IWk8aXltyVblfbQ","Dee",3.52,20,1,"2013-02-04 20:26:40",1,13,12,27,0,0,0,0.00238818131601236,0.00238818131601236
"11757",704476,"gJ4X9yEQEv7pp297qB4isQ","Jenna",5,8,0,"2014-07-28 03:35:25",0,4,6,4,0,0,2,0.000856985524296213,0.000856985524296213
"11758",704702,"N47UGu-r2arNxNQegpIv0A","Vince",3.33,6,0,"2014-05-14 20:52:56",0,3,0,8,0,0,1,0.000510718844032291,0.000510718844032291
"11759",704867,"bWbGZp8IDp7kxjO0ifqomg","Eugene",1,1,0,"2016-11-06 02:27:30",0,0,0,1,0,0,0,2.67566650297918e-06,2.67566650297918e-06
"11760",705156,"a_rjlRHh1eN9Jq9fDFI8VA","Richard",5,1,0,"2012-05-27 20:52:23",0,0,0,1,0,0,0,2.67566650297918e-06,2.67566650297918e-06
"11761",705212,"TJniCVeys9Cr0VEfWevjkw","Jessica",2.67,3,0,"2017-02-27 00:19:43",0,1,0,2,0,0,0,0.000192352732420438,0.000192352732420438
"11762",705579,"oavyVMg1Im1ETEr94vxGMg","A.",4.35,47,1,"2011-03-20 04:24:46",1,15,1,28,0,0,0,0.00460142488058322,0.00460142488058322
"11763",705861,"qZqkcRozdnfEg6L_hht93w","Jimmy",1.83,6,0,"2016-12-07 19:38:08",0,0,2,3,0,0,0,0.000516962198981556,0.000516962198981556
"11764",705985,"dzvcvTXGoIfKcbz2f6PhOg","Mary",2.33,3,0,"2017-05-22 02:54:46",0,1,1,1,0,0,0,0.000214654136132069,0.000214654136132069
"11765",706092,"jEfV0w2lB6qe3fzXo6GjSw","David",3.38,8,0,"2012-09-26 01:05:56",0,2,2,4,0,0,0,0.000710048240696136,0.000710048240696136
"11766",706140,"nVj25qlMXlvkIeMb4RmoUw","Tianalenai",3.4,5,0,"2013-07-06 06:31:55",0,1,0,25,0,0,1,0.000457591011180016,0.000457591011180016
"11767",706652,"jaogXrldRoYjDmMoEIf7Iw","Haidee",1,1,0,"2015-10-26 17:17:31",0,0,0,0,0,0,0,0,0
"11768",706890,"XiJ_oINaCn8xyN71tsZZSA","Jasmin",4,5,0,"2015-06-19 23:20:55",0,0,0,0,0,0,0,0.000367184847234718,0.000367184847234718
"11769",707587,"unSpO-yrqqNXqG1sVMjXaA","Ray",4.55,9,0,"2012-09-30 18:32:44",0,3,0,11,0,0,0,0.00077402895339357,0.00077402895339357
"11770",707708,"zq2RoDfoVuORQT74QGVs-w","James",3.33,21,2,"2012-09-24 01:10:23",2,8,6,26,0,0,0,0.00253816332917391,0.00253816332917391
"11771",707863,"Y76C9Cd6Od63wS4w4m67Sw","Lea",2.78,9,0,"2015-05-31 21:48:52",0,0,1,14,0,0,0,0.000796806095725756,0.000796806095725756
"11772",708200,"Mif2Ag75dGWzbbX0YtSptg","Cris",1,1,0,"2016-02-14 17:56:32",0,0,0,0,0,0,0,0,0
"11773",708278,"uv8JdFrs2yFmmktSeX706A","Erin",1.8,5,0,"2013-06-09 17:00:02",0,0,0,9,0,0,0,0.000391265845761531,0.000391265845761531
"11774",708556,"fPKKZhRQO1oMznuwXCwW7w","Eunice",1,1,0,"2017-04-13 06:41:23",0,0,0,0,0,0,0,0,0
"11775",708564,"TrAeTNqiRWxLsHZ00jWmmg","Amy",3.89,8,0,"2013-12-03 16:15:39",0,1,1,1,0,0,0,0.000673635195175467,0.000673635195175467
"11776",708823,"hEudg2kaTbXIMC6hCfa-Ng","Fatima",2.75,12,0,"2014-05-30 22:35:48",0,2,3,17,0,0,1,0.00115709934825789,0.00115709934825789
"11777",709317,"VzKSiEPz3tHb4XSPynPTNw","Kevin",1,1,0,"2014-07-19 03:53:30",0,0,1,1,0,0,0,2.76527367175893e-05,2.76527367175893e-05
"11778",709630,"IJHY6MCnRPVR8MfwAou-vw","Brett",3.11,9,0,"2014-06-06 01:40:31",0,0,0,3,0,0,0,0.000742396693978374,0.000742396693978374
"11779",709666,"ipGw35tQxjjwZnsbUVrc9g","Luigi",3.5,9,0,"2014-03-22 17:19:28",0,1,3,15,0,0,0,0.000852844878455076,0.000852844878455076
"11780",709716,"o40P5R8WYdvCAvkh7fgebA","Jeanette",3.71,15,1,"2011-11-13 17:40:03",1,5,9,19,0,0,0,0.00180559190792433,0.00180559190792433
"11781",710284,"bftUwZ9Og8qzqgHkwOt2tw","Stefanie",4,8,1,"2011-10-11 20:14:31",1,1,2,9,1,1,0,0.000966742109493341,0.000966742109493341
"11782",710924,"rHQfbaUVVUPVbeXo5PVYZQ","Kathy",1,3,0,"2016-07-05 22:14:42",0,0,0,3,0,0,0,0.000191619423126297,0.000191619423126297
"11783",711036,"MEZdQM6247Feq4whTVyi_Q","Denise",1.89,9,0,"2017-01-22 03:36:31",0,0,1,5,0,0,0,0.000772725097198943,0.000772725097198943
"11784",711142,"htmEcADTpMV7_hDtASdnUA","Victoria",3.5,6,0,"2014-07-15 00:54:04",0,0,0,0,0,0,0,0.000458981059043398,0.000458981059043398
"11785",711355,"15I4ko3K1EzsH6A4NNP05Q","Tiana",1,5,0,"2014-05-14 21:39:01",0,0,0,3,0,0,0,0.000375211846743656,0.000375211846743656
"11786",711464,"4wyZs4ojx8hxHXsDlHpVzA","Jill",4.56,18,0,"2015-05-15 20:51:21",0,5,3,13,0,0,1,0.00170740088048941,0.00170740088048941
"11787",711690,"o9SrQfnqEu9o-9DQDVE-LA","Kenny",3.4,5,0,"2013-06-04 02:11:21",0,0,0,2,0,0,0,0.000372536180240677,0.000372536180240677
"11788",711732,"o9mspVbcdW6bPlCyLYZB-Q","Emily",3,4,0,"2015-02-21 22:44:38",0,2,1,4,0,0,0,0.000317886323246807,0.000317886323246807
"11789",711960,"j65k6QuWQOT94T2s0gLzhA","Juliana",3.67,3,0,"2016-10-25 16:25:53",0,0,0,0,0,0,0,0.000183592423617359,0.000183592423617359
"11790",711989,"8mytnu802Zrlwgj6p_0Vog","John",4.2,5,0,"2015-02-21 00:56:12",0,0,2,2,0,0,0,0.000422490320669897,0.000422490320669897
"11791",712023,"EHDtHsUVDXihFGOi4RvTDQ","Ahmed",4.73,68,0,"2014-05-10 23:22:22",0,12,10,21,0,0,1,0.00651731912502934,0.00651731912502934
"11792",712052,"vppCK_Ju12uxCN8NUl8d2w","Casey",4.47,15,0,"2014-06-14 02:56:24",0,4,1,21,0,0,2,0.00142015998643457,0.00142015998643457
"11793",712150,"fz-9q-4lDwoIPX-pJmQVpw","Jordan",4.14,6,0,"2012-04-09 20:24:40",0,16,36,20,3,3,2,0.00156329081258121,0.00156329081258121
"11794",712421,"DDYx12qtTPMMDNUglh7x9Q","David",1.7,23,0,"2011-09-05 20:28:05",0,9,30,38,0,0,0,0.00290118487551655,0.00290118487551655
"11795",712435,"EDAHWt1V_x4nGAagu6yqMg","Vik-Thor",3,9,0,"2010-01-16 04:15:18",0,1,6,12,0,0,0,0.000919749089589969,0.000919749089589969
"11796",712558,"r65-6MqVGu4SiSUzkftgZw","Juan",4,7,0,"2014-04-16 20:57:16",0,2,0,6,0,0,0,0.000573649221464194,0.000573649221464194
"11797",712803,"w_x8LSQKyeZYPShBqhAs7Q","Ken",3,2,0,"2012-02-13 01:14:46",0,0,0,0,0,0,0,9.17962118086796e-05,9.17962118086796e-05
"11798",713104,"9NUnpfzOtwWIpaOqkCt7Dw","Jen",3.43,7,0,"2012-07-03 01:03:32",0,2,1,2,0,0,0,0.000587923625666888,0.000587923625666888
"11799",713170,"-Wuwggbkx-3STTRqVMv-NA","Desi Food",4.95,31,1,"2015-08-09 05:08:24",1,2,0,5,0,0,0,0.00300185140649864,0.00300185140649864
"11800",713230,"tkkuEbtWqQL8NajBdk0-Wg","Manny",4.5,2,0,"2012-11-11 15:33:12",0,0,0,0,0,0,0,9.17962118086796e-05,9.17962118086796e-05
"11801",713315,"AYidv5NGVyQtAibIjc861Q","Nikki",3,6,0,"2012-02-20 19:30:59",0,0,2,3,0,0,1,0.000537067724555254,0.000537067724555254
"11802",713343,"-es6Mmk2_AZ3BRsq4QooHA","B",1,2,0,"2013-12-08 03:14:07",0,0,0,2,0,0,0,9.7147544814638e-05,9.7147544814638e-05
"11803",713348,"4l3EF92J-YLAjpmQSDUI_w","Christopher",1.69,9,0,"2010-03-07 19:09:12",0,3,16,59,0,0,0,0.00130209406897033,0.00130209406897033
"11804",713555,"6oTaPxX8NOyp_-3AqIA32g","Bethany",3.63,8,0,"2013-01-01 20:31:52",0,4,1,16,1,1,0,0.000742952864061829,0.000742952864061829
"11805",713610,"Fj9dzAF35oVCqg8TDUg5TA","Nick",3.44,38,1,"2013-01-25 02:01:59",1,20,36,64,1,1,2,0.00482199210000702,0.00482199210000702
"11806",713724,"-hXqL_-vVLxaCQdES3BX_g","Andrew",3,4,0,"2015-12-20 04:05:05",0,0,0,0,0,0,0,0.000275388635426039,0.000275388635426039
"11807",713776,"u75pq1wCQqiBUkfGwpAKcg","Chris",3.93,14,0,"2014-08-14 20:52:33",0,5,5,10,1,1,0,0.00138099339255159,0.00138099339255159
"11808",713792,"o26uAB3BP4WBrZqhGi3nuQ","Danielle",3.67,3,0,"2011-01-14 06:51:20",0,0,1,8,0,0,0,0.000229974825855803,0.000229974825855803
"11809",714237,"qakolKXQWgFAs-Vavpx4Cw","Kenneth",3,2,0,"2016-01-06 08:29:48",0,0,0,1,0,0,0,9.44718783116588e-05,9.44718783116588e-05
"11810",714370,"uG4idcpVhufE9cFofAIyyA","Tyson",1,2,0,"2013-09-28 12:58:29",0,0,0,0,0,0,0,9.17962118086796e-05,9.17962118086796e-05
"11811",714388,"dOCA7DXQyO0j0NaEPZYJbg","Adrienne",3.92,11,1,"2010-07-08 21:47:01",1,2,1,31,0,0,0,0.00126047156961712,0.00126047156961712
"11812",714411,"L9GGMUACj0slA-NXS1eC_A","Adam",4.06,16,0,"2013-07-11 12:02:18",0,5,2,19,0,0,0,0.00149477986010162,0.00149477986010162
"11813",714533,"qPxXtLaWbwtF24Jo1F-vxg","Tyler",3.75,4,0,"2013-12-04 19:57:21",0,0,0,1,0,0,0,0.000278064301929018,0.000278064301929018
"11814",714603,"xtZlYArpflL2vcbXeq0pOg","Anthony",3.63,8,0,"2014-05-01 20:12:28",0,1,2,5,0,0,0,0.000709314931401994,0.000709314931401994
"11815",715152,"vmSNlpupSuOaSE1B8Zk8JQ","Marnice",1.33,6,0,"2015-09-23 02:23:06",0,0,0,6,0,0,0,0.000475035058061273,0.000475035058061273
"11816",715201,"fjyaBnzX4xORg14AOfS5YQ","Krystina",4,4,0,"2012-10-18 00:00:42",0,0,0,3,0,0,0,0.000283415634934976,0.000283415634934976
"11817",715347,"URi7c1KVcokzjhtYR6Iksw","Mark",4.35,35,4,"2013-05-12 17:51:52",4,11,8,21,0,0,0,0.00432565056605935,0.00432565056605935
"11818",715348,"A086oZO32ejZSF2s7bVz5A","Natalie",2.25,8,0,"2017-07-30 23:26:36",0,0,1,1,0,0,0,0.000670226219378347,0.000670226219378347
"11819",715372,"qhLKBT_J1rNDlkd2AJ5s4g","Brent",1,1,0,"2014-07-01 11:06:57",0,0,1,1,0,0,0,2.76527367175893e-05,2.76527367175893e-05
"11820",715581,"_-oqX062bSdmtM1-oQWT0g","Jawona",3.67,9,2,"2017-06-27 02:18:32",2,3,4,7,0,0,0,0.00131877210449833,0.00131877210449833
"11821",715714,"SqIHVNkbV1_tsvb0EjTW6w","Sandra",3,4,0,"2016-11-20 04:17:16",0,0,0,0,0,0,0,0.000275388635426039,0.000275388635426039
"11822",715778,"SG3tE4OmAeTzQrN78IB29g","Tom",3.5,32,0,"2012-04-26 17:52:31",0,6,2,17,0,0,1,0.00298168241740536,0.00298168241740536
"11823",715816,"TiH_wy-vQ2YyyMPvs1QLOw","Janel",4.22,95,4,"2012-11-08 05:02:27",4,36,34,62,2,2,1,0.0107357708351845,0.0107357708351845
"11824",715977,"tP6wb6O-bm93d_GU6gy76w","Joe",3.11,9,0,"2012-11-11 18:04:38",0,3,2,5,0,0,0,0.000807929094804915,0.000807929094804915
"11825",716070,"TGGBOSZGnynAlgiL3tHRJw","Caitlin",1,1,0,"2016-08-04 19:22:27",0,0,0,0,0,0,0,0,0
"11826",716547,"8UBgmST2nAPk3OGa6CfyiQ","Robe",1.6,5,1,"2015-01-24 18:00:16",1,0,1,4,0,0,0,0.000630633351590364,0.000630633351590364
"11827",717005,"6pqz4uy3xLyR0Q_TcwkuIg","Ashley",2.81,35,2,"2011-08-14 01:07:49",2,6,33,59,0,0,0,0.00457917023329397,0.00457917023329397
"11828",717083,"pHjVoAA31VrTT8xA8jP5JA","Julius",3.43,6,0,"2015-08-11 03:39:31",0,0,1,1,0,0,0,0.000486633795760987,0.000486633795760987
"11829",717241,"LfCB6Cl_Ou3RBuSwMLdXdQ","Inez",3.8,15,0,"2012-07-03 06:48:13",0,3,3,14,0,0,0,0.00140776443439842,0.00140776443439842
"11830",717610,"VnyM_j1H9esk_FTfDYOViw","David",4.17,6,0,"2011-12-17 09:28:11",0,0,3,5,0,0,0,0.000547290602202124,0.000547290602202124
"11831",717990,"yT32AheHMQDcVJnK2tYZ4g","Lisa",1.83,6,0,"2011-11-26 15:19:44",0,0,3,6,0,0,0,0.000549966268705104,0.000549966268705104
"11832",718120,"4R15I0qwLRxjV8_rLIfM3g","Joey",4.43,7,0,"2010-08-02 00:56:47",0,3,1,11,0,0,0,0.000615413599990821,0.000615413599990821
"11833",718123,"vxHgCdlrxRIRxrsQ1puBiw","Haroon",4.05,19,0,"2016-07-10 17:38:33",0,0,0,11,0,0,0,0.001681764144089,0.001681764144089
"11834",718137,"gbDeWsANKkUO4S_W6KHGWg","Paige",2.5,10,1,"2013-06-12 23:06:44",1,2,2,8,0,0,0,0.00113211209845453,0.00113211209845453
"11835",718576,"ppmh9tzHLZ9qEx0nssu7Rg","Robert",3.96,161,5,"2008-04-20 17:15:37",5,37,26,142,3,3,2,0.017078796586529,0.017078796586529
"11836",718677,"4B-bCas-PvlOU-OLYLrQqg","Ken",3.24,13,0,"2013-07-31 19:07:12",0,5,0,9,0,0,0,0.00114268041921657,0.00114268041921657
"11837",719122,"7_mLTLyaqlvfvq5rVIOGzQ","AE",3.84,16,0,"2011-11-10 01:00:49",0,7,4,23,0,0,0,0.001562254618137,0.001562254618137
"11838",719228,"wj4SE8P22io0uNVmYzeElw","Israel",3.5,2,0,"2017-01-14 06:25:30",0,0,0,1,0,0,0,9.44718783116588e-05,9.44718783116588e-05
"11839",719257,"stRL_kGEAIp0OgcbCg0ajQ","Bev",3.4,10,0,"2015-12-28 20:13:01",0,0,0,1,0,0,0,0.000828841572781096,0.000828841572781096
"11840",719332,"G-0jnlRttuK_AWjVXlZqsw","Josh",2,5,0,"2015-02-21 20:16:59",0,0,1,6,0,0,0,0.000408215916467204,0.000408215916467204
"11841",719564,"DJTS8UF_YhnziyyPMm5ZRA","Alec",4.43,7,0,"2011-08-04 05:38:51",0,5,0,11,0,0,0,0.000597254481370452,0.000597254481370452
"11842",719887,"JLjOmrfvLiAOQjwiwHeb8A","Annie",1,1,0,"2011-10-24 23:51:07",0,0,1,0,0,0,0,2.49770702146102e-05,2.49770702146102e-05
"11843",720050,"dsmainU0VKwvUMXfRUXbKA","Scott",3,2,0,"2014-09-22 04:52:15",0,0,1,3,0,0,0,0.000124800281532227,0.000124800281532227
"11844",720308,"_Yj5Eo18SX9yv16mr4yMbA","Chris",2.33,6,0,"2014-01-08 19:08:06",0,0,0,1,0,0,0,0.000461656725546377,0.000461656725546377
"11845",720624,"giqNe9Ecx4R-xb5VgQ4dLA","David",4.04,27,1,"2010-01-02 03:10:33",1,3,5,18,0,0,0,0.00279774455067283,0.00279774455067283
"11846",720638,"toDWdipuufY2qwVy0QR13A","Matthew",1.8,5,0,"2014-08-05 00:45:43",0,0,0,5,0,0,0,0.000380563179749614,0.000380563179749614
"11847",720909,"-aaE1zCXCXxRktp1wFE0eA","Valeria",2.62,17,0,"2015-10-24 02:14:12",0,1,2,8,0,0,0,0.00154350783718905,0.00154350783718905
"11848",721104,"xEri1XPWAO7xOlHm4Oamkw","Ted",2.67,3,0,"2015-09-12 17:42:28",0,1,0,1,0,0,0,0.000189677065917459,0.000189677065917459
"11849",721109,"2aedf5RSbZgkTPRh9EprOw","Caesar",1.67,2,4,"2014-08-24 05:54:28",4,0,0,3,1,1,1,0.0010499595533581,0.0010499595533581
"11850",721138,"wZjyAadLzF2g8BlDW_wVjg","Sharon",2,4,0,"2016-07-25 20:33:46",0,0,0,1,0,0,0,0.000278064301929018,0.000278064301929018
"11851",721346,"DuiqoMhiF0xgMUZrrM6YXA","Brandon",3.57,7,0,"2013-01-27 02:08:57",0,0,0,4,0,0,0,0.000561479936863994,0.000561479936863994
"11852",721398,"7yi_PYxwPnTYyN2b49eytQ","Gregg",2.92,23,0,"2008-10-30 16:39:43",0,3,3,26,0,0,1,0.0021943476524773,0.0021943476524773
"11853",721497,"Xwx5z81slZu4sQ0ofCC9KA","A.",2.67,6,0,"2013-06-28 17:42:06",0,1,0,2,0,0,0,0.000467741367846477,0.000467741367846477
"11854",722266,"6pE3XLzEsSUw97bF7_XBPw","Jesus",4,35,0,"2015-12-14 20:53:48",0,3,4,12,0,0,1,0.00328341993335436,0.00328341993335436
"11855",722320,"1VLx-nQmLIMugXojuDFq-A","April",1,2,1,"2016-01-15 18:29:12",1,0,1,1,0,0,0,0.000347217716655387,0.000347217716655387
"11856",722462,"0EH2IAAyK1TP66nA60l3tQ","Brianna",3.38,11,0,"2010-07-07 03:36:24",0,1,10,28,0,0,1,0.00126616598368713,0.00126616598368713
"11857",722866,"kPWoiNpRs-R7OttC0sYHKw","Cez",4,13,0,"2014-07-13 01:37:06",0,1,2,10,0,0,0,0.00118167432296029,0.00118167432296029
"11858",722877,"dqoeC_fb2wQbTb4IlZuXIw","Jonathan",2.67,3,0,"2012-12-27 02:28:43",0,0,0,0,0,0,0,0.000183592423617359,0.000183592423617359
"11859",722935,"KCohW3xWEeIJB9k2Gi_vig","Kristen",3.71,7,0,"2011-05-21 18:42:59",0,3,0,6,0,0,0,0.000577058197261315,0.000577058197261315
"11860",722981,"uwvE9bCRRwUu1LYgHPEM_g","Scott",4.67,5,0,"2014-11-23 21:19:03",0,2,7,4,1,1,1,0.000598606225867157,0.000598606225867157
"11861",723082,"LrifyD2LcEGdWlbnKzdu_A","Dave",3.6,10,0,"2011-08-25 14:13:47",0,3,1,10,0,0,0,0.000888126568913881,0.000888126568913881
"11862",723377,"a_TrNk6tuuaNnSuG6KOZFQ","Holly",4.33,6,0,"2013-07-03 23:12:44",0,1,0,1,0,0,0,0.000465065701343498,0.000465065701343498
"11863",723791,"2QEB93_2386yGqG-uwDWUg","Alyssa",1,1,0,"2011-10-07 04:34:11",0,0,0,0,0,0,0,0,0
"11864",724013,"p_2pHjS9NkLKmNKHBYDXgg","Ryan",3,2,0,"2014-12-28 19:14:48",0,0,0,16,0,0,0,0.000134606875856346,0.000134606875856346
"11865",724339,"45FcypM2lD0bbj67vGSoqQ","Jim",3.38,12,1,"2012-09-24 00:50:44",1,0,6,6,0,0,0,0.00140344351833013,0.00140344351833013
"11866",724604,"dHlbz9Zz6A3gAOV1FJ_Zog","Cash",1,1,0,"2015-10-29 19:36:29",0,0,0,0,0,0,0,0,0
"11867",724728,"Hfz8JUKEIe2Wv4CGwsLUpQ","Uzma",4.29,6,0,"2014-11-01 02:10:30",0,1,4,4,0,0,0,0.000573000981710876,0.000573000981710876
"11868",724740,"5oUulcNJGdsVrO_ZvFCnWw","Natascha",2.63,16,0,"2014-08-20 15:44:46",0,3,6,8,0,0,0,0.00155843785783305,0.00155843785783305
"11869",725142,"ta7KO8IkpIYC8V41Qqxj1g","nom",2,1,0,"2011-11-12 02:16:35",0,2,1,1,0,0,0,3.44706883118308e-05,3.44706883118308e-05
"11870",725209,"zkrXsX-pWbUx0YjFeJokRg","Victor",3.59,36,1,"2009-05-07 13:27:35",1,4,1,9,0,0,0,0.00350333015336281,0.00350333015336281
"11871",725312,"AahKUx6vGomtLwLaIommJQ","Usa",3.12,51,5,"2012-04-04 20:03:08",5,10,13,87,0,0,0,0.0063202290875999,0.0063202290875999
"11872",725415,"OQ8mJk8gsixIHYtbem6sOQ","Lanie",3.83,5,0,"2013-04-23 17:13:25",0,0,0,2,0,0,0,0.000372536180240677,0.000372536180240677
"11873",725564,"I7MJtnrQXHFXQuSoiFkzbA","Warren",3,4,0,"2016-12-28 02:50:25",0,0,0,0,0,0,0,0.000275388635426039,0.000275388635426039
"11874",725567,"JzzMdy4kyhXc3zMWMihjaA","JD",4.23,29,1,"2014-08-30 20:57:32",1,9,3,22,0,0,1,0.0029826448802293,0.0029826448802293
"11875",725732,"XJb30QLqNPVzSBnOb52JqQ","Tara",4,3,0,"2014-08-15 18:58:22",0,0,0,1,0,0,0,0.000186268090120338,0.000186268090120338
"11876",725856,"eX1xIZL1YPg0kqDrHhBGRA","Christy",1,2,0,"2014-08-10 01:55:37",0,0,0,0,0,0,0,9.17962118086796e-05,9.17962118086796e-05
"11877",726000,"x4SkRs0Gm2VXnBpx2HpiRg","Lisette",4.82,10,2,"2011-11-11 19:28:13",2,2,1,19,0,0,1,0.00138444165347551,0.00138444165347551
"11878",726010,"5LnO8hFh1T4DJ6DtUkWMYA","Matt",1.33,3,0,"2011-09-14 19:48:07",0,1,1,4,0,0,0,0.000222681135641007,0.000222681135641007
"11879",726278,"7fgk0VFecimhROVVZZowzw","Haylie",1,2,1,"2014-02-09 06:02:02",1,0,0,1,0,0,0,0.000322240646440777,0.000322240646440777
"11880",726389,"l9qBAR5HSr0rH2Sv96tIVg","Michelle",3.59,29,0,"2011-12-28 17:00:31",0,4,3,28,0,0,0,0.00273377970655876,0.00273377970655876
"11881",726509,"fj5eBsMiMa42V_mkbUrUzQ","Dan",4.43,7,0,"2011-12-07 21:45:05",0,0,0,2,0,0,0,0.000556128603858036,0.000556128603858036
"11882",726613,"O9EAQQfkVNIelDYWi7eOdw","Rita",5,3,0,"2014-12-26 23:11:11",0,0,0,0,0,0,0,0.000183592423617359,0.000183592423617359
"11883",726717,"uyXE8BTrbUfichXfQ84BmA","C.",2.33,3,0,"2014-02-20 01:54:20",0,1,0,18,0,0,0,0.000235163396468105,0.000235163396468105
"11884",726840,"yW_LTHv_M3fql0psP5MlKw","Marc",1.8,18,0,"2013-06-12 20:36:44",0,0,5,30,0,0,0,0.00176569094690998,0.00176569094690998
"11885",727044,"49G4QKlnLsTQG0aE4ce4tg","Gina",3.31,16,0,"2012-09-26 20:57:59",0,4,0,7,1,1,1,0.00144837001536354,0.00144837001536354
"11886",727134,"zA8WR03qzJlyAPVX7Qg9EA","Michelle",3.67,3,0,"2015-12-23 04:38:48",0,0,0,0,0,0,0,0.000183592423617359,0.000183592423617359
"11887",727191,"9rerzQWU40R0I2aHmNr3hw","Woodrow",3.5,4,0,"2011-01-06 21:35:14",0,2,0,3,0,0,0,0.000290233586529218,0.000290233586529218
"11888",727564,"4r3zUYdfBvGXt3qXCWSUlA","Raven",4.75,4,0,"2010-06-22 05:36:42",0,0,0,3,0,0,0,0.000283415634934976,0.000283415634934976
"11889",727569,"iFkLv70qpjoEBzc6WntP7Q","Maggie",1.67,5,0,"2009-09-30 23:44:58",0,0,3,1,0,0,0,0.000444791724381528,0.000444791724381528
"11890",727683,"FbC4ovYjXblUV0Ib1CMWJw","Shavaughn",2.2,5,0,"2012-08-02 22:11:50",0,0,2,3,0,0,0,0.000425165987172876,0.000425165987172876
